Price,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMD,AMZN,MSFT,MU,NVDA,^GSPC,AAPL,AMD,AMZN,MSFT,MU,NVDA,^GSPC,AAPL,AMD,AMZN,MSFT,MU,NVDA,^GSPC,AAPL,AMD,AMZN,MSFT,MU,NVDA,^GSPC,AAPL,AMD,AMZN,MSFT,MU,NVDA,^GSPC
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-25,144.83084106445312,108.30000305175781,164.95899963378906,290.3929443359375,72.21025085449219,22.136432647705078,4496.18994140625,146.7442235104866,109.91000366210938,166.0500030517578,292.87368958556954,75.1263569205027,22.392546755792843,4501.7099609375,144.28416462153382,107.44999694824219,164.3074951171875,288.8641085254896,70.39621642712595,21.647125866786784,4485.66015625,146.24634576040117,108.12999725341797,165.49349975585938,292.59483645978145,70.99114209636161,21.66207355456047,4490.4501953125,58991300,45485500,33606000,20006100,36552100,347701000,3444700000
2021-08-26,144.0303497314453,107.2699966430664,165.8000030517578,287.585205078125,70.97163391113281,21.991931915283203,4470.0,145.57276688380205,109.2300033569336,166.60000610351562,290.7967251675743,71.43002000584629,22.262993686713813,4495.89990234375,144.00106455542348,106.83999633789062,164.8000030517578,287.4506055747187,69.92807708649025,21.714890308972432,4468.990234375,144.82109417148567,108.56999969482422,164.9499969482422,289.4121138382239,71.4202724929563,22.123476878003054,4493.75,48597200,51442500,41976000,17666100,20315100,237940000,3263980000
2021-08-27,145.06515502929688,111.4000015258789,167.48150634765625,288.1909484863281,72.1712417602539,22.5579776763916,4509.3701171875,145.21158091727293,111.77999877929688,167.61599731445312,289.2967066286994,72.31753630604598,22.643681691661413,4513.330078125,143.33725507209095,107.80000305175781,165.6875,285.4121013647465,70.36696220441749,22.090594367409157,4474.10009765625,143.97178711441077,108.01000213623047,166.6614990234375,287.48901815902764,70.66929880909801,22.107535969309836,4474.10009765625,55802400,61030000,48048000,22605700,14994200,304722000,3331200000
2021-08-30,149.47763061523438,111.31999969482422,171.07850646972656,291.9120788574219,71.35201263427734,22.60979652404785,4528.7900390625,149.83883931473636,114.48999786376953,172.25,292.51784992119383,72.90271565656798,22.963572419378465,4537.35986328125,145.07491826892314,111.26000213623047,167.76100158691406,289.4793992168539,71.03016608370174,22.473269615708634,4513.759765625,145.45564049048158,112.61000061035156,167.8715057373047,289.5370889044811,72.28828742071046,22.751307262334937,4513.759765625,90956700,56130500,63844000,16348100,12810700,262580000,3168660000
2021-08-31,148.21835327148438,110.72000122070312,173.5395050048828,290.2679138183594,71.878662109375,22.31177520751953,4522.68017578125,149.1652806367618,111.26000213623047,173.62899780273438,292.7871284221074,72.77593196901931,22.620760614168464,4531.39013671875,147.6911901527622,109.02999877929688,169.7794952392578,289.9025261716433,71.5080556600952,22.047642674505877,4515.7998046875,149.02861147557854,111.26000213623047,171.24000549316406,292.7102186066526,71.85915963977108,22.620760614168464,4529.75,86453100,49339000,87128000,26285300,14807400,259850000,4290710000
2021-09-01,148.8821258544922,109.98999786376953,173.9499969482422,290.21978759765625,71.89816284179688,22.367591857910156,4524.08984375,151.293371319359,111.8499984741211,176.35000610351562,293.4505570216653,72.4833335862742,22.622754957763057,4537.10986328125,148.71617155840954,109.8499984741211,173.76199340820312,289.89286956645867,71.21545743919856,22.28386700045794,4522.02001953125,149.1945209265185,111.30000305175781,174.82000732421875,291.2197911507648,72.4833335862742,22.41144855038439,4528.7998046875,80313700,38579600,72598000,18983800,14007100,201767000,4057340000
2021-09-02,149.99501037597656,109.19999694824219,173.156005859375,289.56591796875,72.16149139404297,22.322738647460938,4536.9501953125,151.03956466217258,110.87999725341797,175.59800720214844,291.69089959705036,72.18100130317545,22.51909472765023,4545.85009765625,148.77474502994417,108.7699966430664,172.75,288.6332289446876,70.52300874687297,22.22206920355075,4524.66015625,150.20977826854366,110.31999969482422,174.73800659179688,290.57554613458024,71.40076863658014,22.44433930541851,4534.47998046875,71115500,40090500,58474000,16285600,14803300,187834000,3735990000
2021-09-03,150.6295623779297,109.91999816894531,173.90249633789062,289.5563659667969,71.98594665527344,22.768272399902344,4535.43017578125,150.9517142276546,111.16999816894531,174.1334991455078,290.96019740569926,72.87346158879862,22.9108042435258,4541.4501953125,149.44833892893834,108.5,171.82200622558594,288.7102113426839,71.78113723388707,22.12737624359529,4521.2998046875,150.10239938899159,108.8499984741211,172.60000610351562,289.4121123902904,72.17125360641626,22.25196732176619,4532.419921875,57808700,42605800,51514000,14747900,9222500,280532000,3217530000
2021-09-07,152.9626922607422,109.1500015258789,175.46449279785156,288.6332702636719,71.82013702392578,22.587871551513672,4520.02978515625,153.5191254698615,110.58000183105469,176.4044952392578,289.5082697285104,72.6491295196819,22.82409582004607,4535.3798828125,150.71740121777114,108.66000366210938,173.8470001220703,286.7294517158089,71.35200341164332,22.44832820926423,4513.0,151.2836060822293,109.95999908447266,173.89999389648438,289.4313599194175,71.9371741474212,22.75831172620733,4535.3798828125,82278300,28815200,54758000,17180400,12028400,198107000,3822960000
2021-09-08,151.4202880859375,106.16999816894531,176.27499389648438,288.662109375,70.4839859008789,22.265928268432617,4514.06982421875,153.30437064554417,109.30000305175781,177.281494140625,289.04671710020153,71.4300154503411,22.536041717228212,4521.7900390625,150.31716343749,105.5199966430664,174.7834930419922,286.0275156464967,69.35265688728066,21.905110981321915,4493.9501953125,153.24580029178898,108.87999725341797,175.58250427246094,288.2486568040006,71.3910030787206,22.43935888934045,4518.08984375,74420200,43067900,61068000,15046800,17375500,254434000,3750880000
2021-09-09,150.405029296875,106.1500015258789,174.20799255371094,285.8159484863281,71.06918334960938,22.104454040527344,4493.27978515625,152.39649574316758,107.30000305175781,177.49949645996094,290.51786328819594,71.45929229014054,22.464273188352024,4529.89990234375,150.2878736971047,105.83999633789062,174.01849365234375,285.5755650140941,69.65501239720508,22.058604988452572,4492.06982421875,151.7912489116524,106.55999755859375,176.30099487304688,289.2486315123154,69.85982182323927,22.23901265299159,4513.02001953125,57305700,31857900,54384000,19927000,14638100,196856000,3735390000
2021-09-10,145.4263458251953,105.19999694824219,173.45750427246094,284.33514404296875,71.68360137939453,22.404468536376953,4458.580078125,151.78148246152148,106.98999786376953,175.42250061035156,288.38322235824313,73.76096021005057,22.551983198863454,4520.47021484375,145.16276433644302,104.9800033569336,173.14549255371094,284.017850808825,71.64458900274865,22.19714878261406,4457.66015625,151.3129047338198,106.98999786376953,175.0915069580078,286.9409216974985,71.94692562069177,22.274892739720574,4506.919921875,140893200,32602300,47946000,19633400,18240600,248376000,3623180000
2021-09-13,145.9925537109375,104.80000305175781,172.85850524902344,285.5660095214844,72.51258850097656,22.07954216003418,4468.72998046875,147.81806596111582,105.27999877929688,174.8979949951172,287.05640501689754,73.36109088769255,22.88888641574409,4492.990234375,145.21158088499752,102.62999725341797,171.89999389648438,282.7679417050382,71.70309848799056,21.786503198177893,4445.7001953125,147.04686479158386,105.26000213623047,174.13999938964844,286.1044662823442,72.7173978824219,22.60980159963764,4474.81005859375,102404300,37767800,51380000,23652900,15796700,297500000,3914220000
2021-09-14,144.59658813476562,105.7300033569336,172.5,288.25823974609375,71.67386627197266,22.169240951538086,4443.0498046875,147.47642687466802,106.81999969482422,174.3404998779297,289.79669976756344,72.2883020732241,22.336690647857136,4485.68017578125,143.4153793726529,104.41999816894531,171.885498046875,286.63324519977493,71.10820525609714,22.013751133052175,4435.4599609375,146.77355269563384,105.5199966430664,173.77749633789062,288.0370763979121,71.96645545741164,22.202132041411108,4479.330078125,109296300,40629500,38738000,21853400,13945100,199755000,3670460000
2021-09-15,145.48489379882812,105.5999984741211,173.7895050048828,293.0948486328125,71.99568939208984,22.26791763305664,4480.7001953125,145.8851443505808,106.31999969482422,174.27099609375,293.5756157110724,72.10297156234927,22.29383355511717,4486.8701171875,142.88816593560387,104.02999877929688,170.10049438476562,290.2102461632535,69.98660045968528,21.894144334606132,4438.3701171875,145.02607290209997,106.0,172.12600708007812,291.5948576961373,71.14718698390605,22.236022722228473,4447.490234375,83281300,37998900,59150000,28356300,15258800,166538000,4032020000
2021-09-16,145.25062561035156,106.22000122070312,174.41200256347656,293.47943115234375,72.7856674194336,22.169240951538086,4473.75,145.42635157507343,106.75,174.62750244140625,293.56596569773495,73.10751392093337,22.204126304937887,4485.8701171875,143.71798000246844,103.76000213623047,172.3070068359375,289.19099739981857,70.98138792567185,21.855270869830687,4443.7998046875,144.90896023332135,104.91999816894531,172.9980010986328,292.0755996209567,71.48854134152292,22.11043394136282,4477.08984375,68034100,38150300,51672000,19550800,12867700,156033000,3984560000
2021-09-17,142.58560180664062,103.87999725341797,173.12600708007812,288.3352355957031,72.4638442993164,21.82836151123047,4432.990234375,145.27995796165817,105.9800033569336,174.87049865722656,292.78714332382805,72.65889876933662,22.247983887075033,4471.52001953125,142.29273506424897,103.70999908447266,172.60650634765625,288.0083175119213,71.50805953817482,21.758590795663608,4427.759765625,145.27995796165817,105.55999755859375,174.42050170898438,292.4698499713523,72.57112649008285,22.227052672404977,4469.740234375,129868800,44528300,92332000,41372500,20449600,294503000,7289530000
2021-09-20,139.539794921875,101.55000305175781,167.7864990234375,282.9794616699219,70.58152770996094,21.043933868408203,4357.72998046875,141.3945924183066,102.51000213623047,170.9499969482422,287.22945511957835,70.96188907078235,21.362886747600268,4402.9501953125,137.90952209387459,99.51000213623047,165.25050354003906,278.38333004418814,69.4306886733898,20.594409012672557,4305.91015625,140.37933813407227,101.58000183105469,169.8000030517578,284.93137463486613,70.80583956847109,21.076824957284188,4402.9501953125,123478900,45228400,93382000,38278700,23228300,349440000,4898070000
2021-09-21,140.01809692382812,102.81999969482422,167.18150329589844,283.4601745605469,70.3572006225586,21.176502227783203,4354.18994140625,141.16027821011605,103.43000030517578,168.98500061035156,286.09479733126966,71.32273262847004,21.354915649191057,4394.8701171875,139.38356500550353,101.18000030517578,166.6195068359375,282.7582736118841,69.88906704914353,20.88147094862816,4347.9599609375,140.50620298279006,102.1500015258789,168.75,284.31595379410885,71.11792325999483,21.346942396030226,4374.4501953125,75834000,35481500,55618000,22364100,16026800,204688000,3920920000
2021-09-22,142.38055419921875,104.37999725341797,169.00250244140625,287.0948486328125,72.1419906616211,21.869226455688477,4395.64013671875,142.94674416241062,104.55999755859375,169.4499969482422,288.6717786965253,72.73691641002367,21.888163405452396,4416.75,140.28168904837355,102.20999908447266,167.05250549316406,283.1814270111703,70.84485698455646,21.12666266761119,4367.43017578125,141.0138481925674,102.81999969482422,167.5500030517578,285.3160339610174,71.23497332724098,21.296106638649068,4367.43017578125,76404300,34126300,48228000,26626300,16996100,268726000,3939170000
2021-09-23,143.33726501464844,106.1500015258789,170.8000030517578,288.0370788574219,72.21025085449219,22.40846061706543,4448.97998046875,143.581318108749,106.86000061035156,171.447998046875,289.32553070009544,72.94171610937053,22.46128674955399,4465.39990234375,142.1755699033987,103.88999938964844,169.00250244140625,286.0851663082223,71.43977322645175,21.818396120154357,4406.75,143.16153904107028,104.88999938964844,169.00250244140625,287.35439803754895,71.7908771440613,22.067578357802937,4406.75,64838200,32816700,47588000,18604600,17304500,248555000,3916350000
2021-09-24,143.42510986328125,105.80000305175781,171.2760009765625,287.83514404296875,72.22001647949219,22.00876808166504,4455.47998046875,143.96202960944674,106.05000305175781,171.46299743652344,288.26781663945985,72.65889272092943,22.076546431149566,4463.1201171875,142.09746053449825,104.68000030517578,169.6699981689453,285.5082193750034,71.26423179791381,21.789488429342764,4430.27001953125,142.1950877231893,105.19000244140625,170.10049438476562,286.7582309001255,71.4885511165298,21.997804384215325,4438.0400390625,53477900,26482600,42324000,14999000,14804300,217655000,3384290000
2021-09-27,141.9119873046875,108.16000366210938,170.2899932861328,282.8545227050781,73.32209014892578,21.589143753051758,4443.10986328125,142.48796392317834,108.44000244140625,170.77850341796875,285.0660395820949,74.00478819540947,21.72768898320493,4457.2998046875,140.39887004950094,103.44000244140625,166.98049926757812,281.67182509968364,71.6933623517071,21.25524054701434,4436.18994140625,142.00961449990794,105.06999969482422,168.5749969482422,284.74874621384953,71.82990196100383,21.638979428215535,4442.1201171875,74150700,51944300,72690000,23571700,18435200,245215000,4058650000
2021-09-28,138.5343017578125,101.5199966430664,165.79800415039062,272.6141052246094,71.29349517822266,20.631282806396484,4352.6298828125,141.30674132874793,107.6500015258789,168.45950317382812,279.59485135493725,73.13678745162055,21.348928549299167,4419.5400390625,138.31953384357482,101.41999816894531,164.5050048828125,271.87373461890644,71.2544827960366,20.58343950338847,4346.330078125,139.8424227657557,106.83999633789062,167.885498046875,278.6525374846611,72.65889879133063,21.14459928108021,4419.5400390625,108972300,74469000,88616000,43186200,27311500,343069000,4416550000
2021-09-29,139.43238830566406,100.3499984741211,165.05599975585938,273.07562255859375,69.86957550048828,20.44988250732422,4359.4599609375,141.01384728022984,102.66000366210938,167.56500244140625,275.73906084869554,71.50805831963083,20.94824684688675,4385.56982421875,138.65141557774692,99.80999755859375,164.89349365234375,272.123713405147,68.48466944073172,20.400044932702517,4355.080078125,139.08095132289213,102.30000305175781,166.10549926757812,274.1333156978042,69.40144180407665,20.87149907318932,4362.41015625,74602000,52224700,51246000,26353700,38169200,218394000,3712660000
2021-09-30,138.134033203125,102.9000015258789,164.2519989013672,271.07568359375,69.32266235351562,20.64823341369629,4307.5400390625,140.94552924628812,104.44000244140625,166.3925018310547,276.7583238245585,70.90483154500473,20.997088873720934,4382.5498046875,137.91926531672686,101.98999786376953,163.69949340820312,270.7872057817873,69.20546159993201,20.620325128983062,4306.240234375,140.24265523549735,102.08000183105469,165.8000030517578,274.71987639892257,70.51416981764534,20.70006335689361,4370.669921875,89056700,57636700,56848000,32343600,16923300,221009000,4448140000
2021-10-01,139.25668334960938,102.44999694824219,164.16299438476562,277.97943115234375,69.33241271972656,20.674148559570312,4357.0400390625,139.5202648503588,103.0,165.45849609375,278.82558560260657,69.89887176380275,20.79076450155357,4375.18994140625,135.80089824481317,100.63999938964844,162.7969970703125,270.4698544217859,68.46319442334311,20.13691029679446,4288.52001953125,138.52452409983053,102.5999984741211,164.45050048828125,271.2679145751983,69.67423888382373,20.68212181172919,4317.16015625,94639600,41491600,56712000,30086300,17813800,240978000,4010370000
2021-10-04,135.8302001953125,100.33999633789062,159.48899841308594,272.21990966796875,68.97105407714844,19.667451858520508,4300.4599609375,138.82717957779718,101.8499984741211,163.99949645996094,276.68144205400307,69.89886897862137,20.47480160606298,4355.509765625,134.98090012736012,99.81999969482422,158.8125,269.4699361794418,68.717122886258,19.49103082581489,4278.93994140625,138.3878720570302,101.73999786376953,163.96949768066406,276.3448992444517,68.9515168964062,20.43692580745961,4348.83984375,98322000,41967100,90462000,31350700,19525700,345635000,4307870000
2021-10-05,137.75331115722656,101.80999755859375,161.0500030517578,277.652587890625,68.8538589477539,20.38410186767578,4345.72021484375,138.8564357660988,102.87000274658203,163.0364990234375,279.22948850924683,69.54727989548886,20.580457952473463,4369.22998046875,136.04493972017434,100.61000061035156,160.1230010986328,273.1237412861691,67.98464061529376,19.789054624206987,4309.8701171875,136.17185207930245,100.91999816894531,160.22500610351562,273.1237412861691,69.54727989548886,19.884741262731815,4309.8701171875,80861100,31455200,65384000,24993000,14512100,279282000,3902890000
2021-10-06,138.6221466064453,103.63999938964844,163.10049438476562,281.835205078125,68.30691528320312,20.632282257080078,4363.5498046875,138.76857249312508,103.72000122070312,163.2169952392578,282.3352215175468,68.73663629121013,20.65221538373166,4365.56982421875,135.07849119061893,100.3499984741211,159.93099975585938,274.5275704532508,67.41816005178624,20.014309704267788,4290.490234375,136.15233067899587,100.44999694824219,160.67649841308594,274.7871740588591,68.17018485548506,20.054179759788724,4319.56982421875,83221100,39071700,50660000,28002600,17899300,297202000,4009630000
2021-10-07,139.8814697265625,106.44999694824219,165.1215057373047,283.5083312988281,68.8929214477539,21.006059646606445,4399.759765625,140.78935501402486,107.94999694824219,166.28750610351562,285.229485530052,69.99653373873086,21.252251394930184,4429.97021484375,139.32503639848235,104.45999908447266,164.1529998779297,282.6141116407885,68.48273006009005,20.90339594423825,4383.72998046875,139.6569450430087,104.5999984741211,164.57699584960938,283.82562463617745,68.75619098519928,21.023002332349666,4383.72998046875,61732700,41543100,48182000,20430500,15236100,256919000,3843740000
2021-10-08,139.50074768066406,105.05999755859375,164.43099975585938,283.5083312988281,68.48272705078125,20.762859344482422,4391.33984375,140.75029837603776,107.27999877929688,166.07150268554688,285.229485530052,69.28358006108876,21.136632686521562,4412.02001953125,139.16883903566588,104.88999938964844,164.41000366210938,282.46026266569163,68.07252822989123,20.707042768746597,4386.22021484375,140.60387247260306,106.55000305175781,165.85000610351562,284.82562830246127,69.27381147097802,21.03197660701689,4406.509765625,58773200,30623000,39964000,17685700,13666200,151258000,3280160000
2021-10-11,139.41287231445312,104.68000030517578,162.31500244140625,282.9121398925781,67.6037368774414,20.62730598449707,4361.18994140625,141.36529686032225,107.19999694824219,164.62950134277344,286.5082674148435,68.71711765494977,20.9941022804008,4415.8798828125,138.43666004151856,104.0199966430664,161.90499877929688,281.4890591068928,67.56466997018227,20.443907836545204,4360.58984375,138.88572424122802,104.62000274658203,163.75,281.6525327868535,68.26785939834558,20.507699571242618,4385.43994140625,64452200,31284400,40684000,19298600,12700200,163388000,3281970000
2021-10-12,138.14382934570312,105.04000091552734,162.3665008544922,281.6140441894531,65.16212463378906,20.603382110595703,4350.64990234375,139.8424445053315,106.04000091552734,163.37649536132812,284.07556854608913,67.80884667918774,20.988119137089015,4374.89013671875,137.68500826630617,104.33999633789062,161.81399536132812,281.10443241273595,64.13663859552936,20.460850231226793,4342.08984375,139.82291608395988,105.16999816894531,162.85000610351562,283.979409290472,67.76977976378951,20.759868133383815,4368.31005859375,73035900,34039900,36392000,17974100,36911700,162134000,3558450000
2021-10-13,137.55807495117188,109.16000366210938,164.21400451660156,284.912109375,64.83004760742188,20.870502471923828,4363.7998046875,138.0364094315763,109.87999725341797,164.41900634765625,285.8447984376841,65.84576486646301,20.921336231312484,4372.8701171875,135.88874541033104,106.25,163.05450439453125,282.20057671725624,64.68355601579404,20.645241941754325,4329.919921875,137.88022678873125,106.27999877929688,163.48550415039062,283.5659677751689,65.18164232983038,20.849571259430128,4358.009765625,78762700,55631900,48402000,23416300,17532400,180652000,3620070000
2021-10-14,140.3402862548828,111.98999786376953,164.9929962158203,291.10443115234375,66.2168960571289,21.674863815307617,4438.259765625,140.45744186952987,112.22000122070312,165.6300048828125,291.6044182903468,66.4903569602305,21.683833248654274,4439.72998046875,138.1438084019397,109.62999725341797,164.53900146484375,286.3736707555064,65.25000685526874,21.052904524091133,4386.75,138.72954178771872,110.5,165.12249755859375,287.700592428169,65.70903370743959,21.218361862587606,4386.75,69907100,46900200,42190000,27262900,15541600,243589000,3598280000
2021-10-15,141.39459228515625,112.12000274658203,170.4510040283203,292.5082702636719,66.09970092773438,21.790483474731445,4471.3701171875,141.45316264244676,112.83999633789062,170.52099609375,292.73905839342854,66.86148706548619,21.85925800191469,4475.81982421875,140.0962280805495,111.11000061035156,165.1999969482422,288.9602072094581,65.90437382363184,21.59113886513245,4447.68994140625,140.35005282323274,112.51000213623047,165.5709991455078,290.7102062536316,66.50012372651997,21.738653534036047,4447.68994140625,67940300,34203000,103598000,25384800,11786100,226994000,3819380000
2021-10-18,143.06393432617188,116.43000030517578,172.33700561523438,295.4697570800781,65.68950653076172,22.14930534362793,4486.4599609375,143.347029376178,116.87999725341797,172.45849609375,296.3543518258326,66.0508624019318,22.218079867426876,4488.75,139.75457479053856,111.37000274658203,169.2550048828125,291.0466953202489,64.74215447161123,21.573195134718436,4447.47021484375,140.03766984054468,111.9000015258789,169.41799926757812,291.8928498378823,65.4453439361869,21.677853093300257,4463.72021484375,85589200,47537800,63482000,22729300,11849300,189494000,3662010000
2021-10-19,145.22134399414062,116.33000183105469,172.20750427246094,296.3736572265625,65.99227142333984,22.217079162597656,4519.6298828125,145.62159463310732,117.16999816894531,172.7344970703125,297.4024763811832,66.30479927314896,22.3057867975373,4520.39990234375,143.06392303976392,114.47000122070312,171.10000610351562,295.4024984250073,65.08398619557404,21.964906593716382,4496.41015625,143.51297237963328,116.16000366210938,171.71449279785156,296.48903662007575,65.79694431142853,22.203123123333775,4497.33984375,76378900,39593900,47722000,17682100,16930300,161473000,3459130000
2021-10-20,145.70944213867188,116.38999938964844,170.7530059814453,295.58514404296875,66.6759262084961,22.030698776245117,4536.18994140625,146.18779152686344,118.30000305175781,173.14300537109375,297.78706492240235,67.5842114695307,22.359619226163996,4540.8701171875,144.59656071553547,115.41999816894531,170.01849365234375,294.3351323484767,65.44535194612816,21.91009429442329,4524.39990234375,145.16276563549152,116.29000091552734,172.63299560546875,297.3158933508054,65.63091047386506,22.232037672694034,4524.419921875,58418800,34244800,42796000,16537100,19457800,146276000,3670760000
2021-10-21,145.9242401123047,119.33000183105469,171.75050354003906,298.8063049316406,67.03728485107422,22.61777114868164,4549.77978515625,146.0804376870695,119.68000030517578,172.01400756835938,299.0562838093166,67.09588149241429,22.636710001159347,4551.43994140625,144.35253739380764,116.26000213623047,170.14999389648438,294.57553200250277,66.0899327427353,22.010764006896952,4526.89013671875,145.27017952577518,116.5,170.71249389648438,295.3544015118529,66.36339367065757,22.02471815036075,4532.240234375,61421000,34794900,37628000,16918100,11140700,187590000,3822330000
2021-10-22,145.15301513671875,119.81999969482422,166.77749633789062,297.267822265625,65.93367767333984,22.65165901184082,4544.89990234375,146.6075619891813,121.55999755859375,171.49200439453125,299.1235756390308,67.47677980815817,23.054336786211532,4559.669921875,145.1042015405824,118.37000274658203,166.56500244140625,295.960120910737,65.51371765817518,22.487199745002837,4524.0,146.12922747617256,120.83000183105469,171.0500030517578,298.46011490450775,66.91032817825747,22.748341829119337,4546.1201171875,58883400,38992700,62782000,17449300,17892100,249384000,3758220000
2021-10-25,145.10421752929688,122.36000061035156,166.01849365234375,296.2774963378906,67.15447998046875,23.09021759033203,4566.47998046875,145.8168484447923,123.45999908447266,167.38999938964844,297.49863403751334,69.45937539666946,23.278598494667374,4572.6201171875,144.1084766625064,118.5999984741211,164.88499450683594,294.6717215370627,66.93961571181856,22.695513113631097,4537.35986328125,145.14325947301697,120.5199966430664,166.75,297.4601644586546,67.99439987541905,22.897848159028317,4553.68994140625,50720600,47834100,44520000,17554500,23341300,230235000,3899400000
2021-10-26,145.7680206298828,122.93000030517578,168.80349731445312,298.1812438964844,67.33027648925781,24.636144638061523,4574.7900390625,147.25185252804923,127.19999694824219,170.80599975585938,300.3831645978906,68.18972610173465,25.17637336256749,4598.52978515625,145.4653823192533,122.58000183105469,167.19900512695312,296.729347757345,66.87124963953981,23.84573943509634,4569.169921875,145.77777738990952,122.98999786376953,167.47549438476562,299.03702309577824,67.75023643141995,23.9105273389636,4578.68994140625,60893400,59458900,53966000,28107300,14267900,485898000,3879740000
2021-10-27,145.30921936035156,122.27999877929688,169.62449645996094,310.7389221191406,66.64663696289062,24.371015548706055,4551.68017578125,146.16827612937263,128.0800018310547,171.85000610351562,313.5562093922769,67.08613421752516,25.007925176618038,4584.56982421875,144.9577823061733,121.05000305175781,168.57249450683594,303.8447111727647,65.87508207036834,24.202567761764556,4551.66015625,145.80708231384622,121.62999725341797,169.39999389648438,303.8447111727647,66.9200979473283,24.393941025402942,4580.22021484375,56094900,98245300,54044000,52588700,13541900,245990000,4226050000
2021-10-28,148.94070434570312,121.16000366210938,172.32850646972656,311.87353515625,67.95533752441406,24.859411239624023,4596.419921875,149.52642273545615,123.5,173.9499969482422,312.37352223466706,68.70735506386876,24.868382573846535,4597.5498046875,146.15849358297356,120.26000213623047,169.3000030517578,308.9985287602132,67.56467586896625,24.442779360511576,4562.83984375,146.25612076250718,122.86000061035156,170.10499572753906,311.8542856977465,67.67210801049568,24.79661760339399,4562.83984375,100077900,58002500,114174000,26297900,16966000,234204000,4132950000
2021-10-29,146.23663330078125,120.2300033569336,168.6215057373047,318.8638610839844,67.4865493774414,25.483362197875977,4605.3798828125,146.37330245291255,122.56999969482422,168.74099731445312,319.22924865393935,67.92604658177389,25.62489787147844,4608.080078125,142.92727357091124,119.87999725341797,163.66600036621094,311.4408183451514,66.45130221162857,24.91821758575926,4567.58984375,143.718003300801,120.94999694824219,165.00100708007812,311.6619817016203,66.79312840305242,24.91921376694326,4572.8701171875,124953200,43320100,129722000,34766000,11440900,292503000,4510200000
2021-11-01,145.41661071777344,125.2300033569336,165.90550231933594,316.700439453125,69.04917907714844,25.74251365661621,4613.669921875,146.13899838558393,125.66999816894531,168.79299926757812,318.73888677742633,69.31287885318095,25.809293921603484,4620.33984375,144.2842007193759,118.12999725341797,164.6009979248047,313.81583753903345,67.33027976847833,25.144476013269458,4595.06005859375,145.44589589912687,119.44999694824219,168.08999633789062,318.61388266615893,67.35957808775947,25.565096437115333,4610.6201171875,74588300,54559800,72178000,27073200,11988400,265740000,3971540000
2021-11-02,146.4513702392578,127.62999725341797,165.6374969482422,320.3157958984375,69.10778045654297,26.314638137817383,4630.64990234375,147.96450225059075,128.4600067138672,166.55599975585938,320.6234937918966,69.19567541093916,26.59073246242579,4635.14990234375,145.11394928812004,124.19999694824219,164.17750549316406,317.3061900673543,68.40459101637028,25.715604250404937,4613.33984375,145.12372094423125,124.9800033569336,165.75050354003906,317.60426323174084,68.8440806908528,25.737533548022185,4613.33984375,69122000,53491900,52552000,26487100,9761100,294112000,3975250000
2021-11-03,147.88638305664062,130.52999877929688,169.1999969482422,321.1523742675781,69.58634185791016,26.510990142822266,4660.56982421875,148.35496071493105,130.60000610351562,169.74600219726562,322.017749048064,69.66447567917375,26.69638250653968,4663.4599609375,146.256110563663,126.79000091552734,164.87600708007812,317.93122931561726,68.61946003634009,26.149178650654214,4621.18994140625,146.81254373991754,127.75,165.4499969482422,321.05621499337065,69.06871833172872,26.582755112755702,4630.64990234375,54511500,59537800,67944000,21500100,10266900,239910000,4319660000
2021-11-04,147.3690185546875,137.5,173.85000610351562,323.49853515625,70.55323028564453,29.703516006469727,4680.06005859375,148.80403696262286,139.0,174.93150329589844,323.59469443504923,70.78763177138318,31.26239905171974,4683.0,147.0566234619275,130.77000427246094,168.25,316.8351108815185,69.38125266195937,27.02929203332066,4662.58984375,147.97426542713765,132.00999450683594,168.5,320.0851008365663,70.6801996198993,27.139928992611882,4662.93017578125,60394600,84825200,107060000,23992200,15936600,1153631000,4462300000
2021-11-05,147.89695739746094,136.33999633789062,175.94949340820312,323.1330871582031,71.21735382080078,29.654674530029297,4697.52978515625,148.7963818494452,141.22000122070312,178.3125,325.75808532637757,72.01820694567257,31.297282321186877,4718.5,146.70423879606528,134.4199981689453,173.8489990234375,321.5561867864097,70.67043191637677,29.313792339899493,4681.31982421875,148.49331669815876,139.19000244140625,173.85000610351562,325.48885700223303,71.29548765036196,30.088251003295557,4699.259765625,65463900,64920600,99940000,22570100,13019300,851260000,4467180000
2021-11-08,147.07571411132812,150.16000366210938,174.44900512695312,324.02734375,72.81904602050781,30.703235626220703,4701.7001953125,148.18044870579655,153.60000610351562,178.9499969482422,324.661959731768,73.27807286654787,30.998266887418577,4714.919921875,146.80197694204415,137.6999969482422,174.39300537109375,321.5754437081741,71.41267461601885,29.80916860642571,4694.39013671875,148.02402320404659,137.6999969482422,176.16200256347656,324.3254169521455,71.60800170098238,30.050377560399664,4701.47998046875,55020900,141493800,61480000,20897000,18742300,503101000,4269710000
